;Dominant_Topic;Topic_Keywords;Num_Documents;Perc_Documents
1222.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1223.0;9.0;volba, øíct, vláda, pøedseda, vedení, hlas, svaz, kandidát, ¹éf, kraj;;
1224.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1225.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1226.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1227.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1228.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1229.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1230.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1231.0;0.0;zákon, zamìstnanec, firma, vláda, návrh, uvést, koruna, úøad, pøíjem, platit;;
1232.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1233.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1234.0;9.0;volba, øíct, vláda, pøedseda, vedení, hlas, svaz, kandidát, ¹éf, kraj;;
1235.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1236.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1237.0;16.0;rok, let, výroba, spoleènost, stroj, firma, projekt, èeský, závod, historie;;
1238.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1239.0;11.0;extraliga, extraligový, medaile, sourozenec, turnaj, lev, olympijský_hra, èeský, finálový, ms;;
1240.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1241.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1242.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1243.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1244.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1245.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1246.0;7.0;èína, procent, vakcína, evropský, èínský, èlovìk, výroba, pøípad, oèkování, poèet;;
1247.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1248.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1249.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1250.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1251.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1252.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1253.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1254.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1255.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1256.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1257.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1258.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1259.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1260.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
1261.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1262.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1263.0;9.0;volba, øíct, vláda, pøedseda, vedení, hlas, svaz, kandidát, ¹éf, kraj;;
1264.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1265.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1266.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1267.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1268.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1269.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1270.0;7.0;èína, procent, vakcína, evropský, èínský, èlovìk, výroba, pøípad, oèkování, poèet;;
1271.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1272.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1273.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1274.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1275.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1276.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1277.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1278.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1279.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1280.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1281.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1282.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1283.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1284.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1285.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1286.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1287.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1288.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1289.0;9.0;volba, øíct, vláda, pøedseda, vedení, hlas, svaz, kandidát, ¹éf, kraj;;
1290.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1291.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1292.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1293.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1294.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1295.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1296.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1297.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1298.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1299.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1300.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1301.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1302.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1303.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1304.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
1305.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1306.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1307.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1308.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1309.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1310.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1311.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
1312.0;9.0;volba, øíct, vláda, pøedseda, vedení, hlas, svaz, kandidát, ¹éf, kraj;;
1313.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1314.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1315.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1316.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
1317.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1318.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1319.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1320.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1321.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1322.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1323.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1324.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1325.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1326.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1327.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1328.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1329.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
1330.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1331.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1332.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1333.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1334.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1335.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1336.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1337.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1338.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1339.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1340.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1341.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1342.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1343.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1344.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1345.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1346.0;16.0;rok, let, výroba, spoleènost, stroj, firma, projekt, èeský, závod, historie;;
1347.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1348.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1349.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1350.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1351.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1352.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1353.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1354.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1355.0;16.0;rok, let, výroba, spoleènost, stroj, firma, projekt, èeský, závod, historie;;
1356.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1357.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1358.0;16.0;rok, let, výroba, spoleènost, stroj, firma, projekt, èeský, závod, historie;;
1359.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1360.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1361.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1362.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1363.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1364.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1365.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1366.0;16.0;rok, let, výroba, spoleènost, stroj, firma, projekt, èeský, závod, historie;;
1367.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1368.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1369.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1370.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1371.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1372.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1373.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1374.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
1375.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1376.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1377.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1378.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1379.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1380.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1381.0;0.0;zákon, zamìstnanec, firma, vláda, návrh, uvést, koruna, úøad, pøíjem, platit;;
1382.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1383.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1384.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
1385.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1386.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1387.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1388.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1389.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
1390.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1391.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1392.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1393.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1394.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1395.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
1396.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1397.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1398.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1399.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1400.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1401.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1402.0;7.0;èína, procent, vakcína, evropský, èínský, èlovìk, výroba, pøípad, oèkování, poèet;;
1403.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1404.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1405.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
1406.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1407.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1408.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1409.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1410.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
1411.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1412.0;15.0;ruský, øíct, rozhovor, uvést, premiér, zpìvaèka, ¹éf, ministr, funkce, pochlubit;;
1413.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1414.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1415.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1416.0;17.0;tesla, let, rekonstrukce, kg, pøe, zápis, zelené, zóna, vitamin, ¾ivotní_prostøedí;;
1417.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1418.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1419.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1420.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1421.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1422.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
1423.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1424.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1425.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1426.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1427.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1428.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1429.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1430.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1431.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1432.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
1433.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
1434.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
1435.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
